ccode,year,country_name,country_code,GPCP,GPCP_l,GPCP_l2,GPCP_g,GPCP_g_l,GPCP_g_fl,GPCP_d,GPCP_d_l,GPCP_df_mean,GPCP_df_mean_l,GPCP_df_mean_l2,NCEP,NCEP_l,NCEP_l2,NCEP_g,NCEP_g_l,NCEP_g_fl,NCEP_d,NCEP_d_l,NCEP_df_mean,NCEP_df_mean_l,NCEP_df_mean_l2,sm_obs,FAO,FAO_l,FAO_l2,FAO_g,FAO_g_l,FAO_g_fl,FAO_d,FAO_d_l,FAO_df_mean,FAO_df_mean_l,FAO_df_mean_l2,NDVI,NDVI_l,NDVI_l2,NDVI_g,NDVI_g_l,NDVI_g_fl,NDVI_d,NDVI_d_l,NDVI_df_mean,NDVI_df_mean_l,NDVI_df_mean_l2,type3,type4,war_prio,minor_prio,any_prio,war_prio_on,minor_prio_on,any_prio_on,war_prio_off,minor_prio_off,any_prio_off,wars,war,warl,onset,ended,waryrs,pop,lpop,polity2,gdpen,gdpenl,lgdpenl1,lpopl1,colbrit,colfra,mtnest,lmtnest,Oil,ncontig,ethfrac,ef,relfrac,nwstate,polity2l,instab,deml,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl,gdp_g,gdp_g_l,y_0,polity2l_6,war_col,warstds,war_on,war_inc,tot_100,tot_100_l,tot_100_g,tot_adj,trade_pGDP,trade_goods_pGDP,trade_goods_pgoodsGDP,mil_exp,mil_pers,unemploy,roads_net,tax_rev_p,tax_rev,male_school,male_school_net,pop_den,pop_den_rur,aid_capita,gini,income_4th20,income_1st10,income_1st20,income_10th10,income_5th20,income_2th20,income_3rd20,land_arable,land_crop,land_forest,land_crop_irrig,land_other,va_agr,va_ind_manf,va_ind_tot,va_serv,pop_0014_fem,pop_0014_male,pop_0014_tot,pop_0014_ptot,pop_1564_fem,pop_1564_ptot,pop_1564_male,pop_1564_tot,pop_65up_fem,pop_65up_male,pop_65up_fem_pmale,pop_65up_tot,pop_65up_ptot,pov_head_nat,pov_head_rur,pov_head_urb,pop_rur_ptot,pop_tot,pop_1524_male,per_0014,per_1524,fao_foodaid,ethnic,language,religion,democ,autoc,polity,polity2_IV,durable,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp,military,execrlc,execnat,execrurl,execreg,execrel,execage,allhouse,herfgov,herfopp,oppfrac,checks,auton,muni,state,author,stconst,fh_civ,fh_pol,S,W,WoverS,soc,location,any_prio_nar,war_prio_nar
439,1993,Burkina Faso,BFA,858.8663330078125,911.88922119140625,999.9473876953125,-0.058146193623542786,-0.08806280046701431,0.20209404826164246,-53.02288818359375,-88.05816650390625,-2.3640544414520264,50.65883255004883,138.71702575683594,779.316650390625,824.760009765625,932.239990234375,-0.05509888753294945,-0.11529217660427094,0.1899998039007187,-45.443359375,-107.47998046875,-0.29376220703125,45.14955520629883,152.62957763671875,192,774.5250244140625,823.347412109375,925.61859130859375,-0.059297431260347366,-0.11048954725265503,0.2731955647468567,-48.8223876953125,-102.27117919921875,-28.481689453125,20.3406982421875,122.61187744140625,2555.800048828125,2604.840087890625,2653.52001953125,-0.018826507031917572,-0.018345417454838753,0.10985210537910461,-49.0400390625,-48.679931640625,-111.30598449707031,-62.265987396240234,-13.585986137390137,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,9527.900390625,9.161979675292969,-5,0.4981030225753784,0.5139999985694885,6.242223262786865,9.163877487182617,0,1,0,0,0,0,0.6782554388046265,0.7038329839706421,0.5800000429153442,0,-5,0,0,0,0,0,0,NA,NA,0,0,0,-0.03092796914279461,-0.015325700864195824,0.460999995470047,0,0,0,0,0,84.19,88.37999725341797,-0.04740888625383377,28833132544,36.28847885,26.97981453,44.884655,9.600000381,9000,NA,10600,7.932596207,66022998016,10.70952702,8.845072746,34.82419586,234.8005981,48.99505615,NA,NA,NA,NA,NA,NA,NA,NA,12.6096487,0.182748541,NA,0.685714304,87.20760345,33.99144363,15.11573792,21.38860321,44.61995316,2298439,2316031,4614470,48.43113327,2436767,48.27639008,2162959,4599726,180045,134792,133.572464,314837,3.304369211,NA,NA,NA,85.01999664,9527900,2249828,0.24307885766029358,0.2361305207014084,29171,0.7376999855041504,0.7228000164031982,0.579800009727478,0,5,-5,-5,13,2,0,0,2,4,2,5,2,2,1,NA,0,0,0,0,6,1,0.863378685,0.372400756,0.656126482,1,0,NA,NA,NA,NA,0.5,0.333333333,1,0.25,0.25035613775253296,1,0,0,0
439,1994,Burkina Faso,BFA,1032.4381103515625,858.8663330078125,911.88922119140625,0.20209404826164246,-0.058146193623542786,-0.15621402859687805,173.57177734375,-53.02288818359375,171.20777893066406,-2.3640544414520264,50.65883255004883,927.38665771484375,779.316650390625,824.760009765625,0.1899998039007187,-0.05509888753294945,-0.16831526160240173,148.07000732421875,-45.443359375,147.77622985839844,-0.29376220703125,45.14955520629883,129,986.121826171875,774.5250244140625,823.347412109375,0.2731955647468567,-0.059297431260347366,-0.18396353721618652,211.5968017578125,-48.8223876953125,183.1151123046875,-28.481689453125,20.3406982421875,2836.56005859375,2555.800048828125,2604.840087890625,0.10985210537910461,-0.018826507031917572,0.025678936392068863,280.760009765625,-49.0400390625,169.45401000976563,-111.30598449707031,-62.265987396240234,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,9755.0302734375,9.185538291931152,-5,0.4923664629459381,0.49799999594688416,6.210806846618652,9.161979675292969,0,1,0,0,0,0,0.6782554388046265,0.7038329839706421,0.5800000429153442,0,-5,0,0,0,0,0,0,NA,NA,NA,0,0,-0.011312315240502357,-0.03092796914279461,0.460999995470047,0,0,0,0,0,94.97,84.19000244140625,0.12804368138313293,32334415872,41.73977661,26.00895882,42.91720963,7.5,9000,NA,10900,NA,NA,11.16939735,NA,35.65435028,243.9767303,44.43861389,NA,NA,NA,NA,NA,NA,NA,NA,12.35745621,0.182748541,NA,0.699504495,87.45979309,35.02770996,20.73818398,27.5036602,37.46863174,2349866,2369993,4719859,48.3838501,2496940,48.32082367,2216771,4713711,185418,136817,135.5226288,322235,3.303270102,NA,NA,NA,84.55999756,9755030,2301324.75,0.24295087158679962,0.23591160774230957,27847,0.7376999855041504,0.7228000164031982,0.579800009727478,0,5,-5,-5,14,2,0,0,2,4,2,5,2,2,1,NA,0,0,0,0,7,1,0.863378685,0.372400756,0.656126482,1,0,NA,NA,NA,NA,0.5,0.333333333,1,0.25,0.25035613775253296,1,0,0,0
439,1995,Burkina Faso,BFA,871.15679931640625,1032.4381103515625,858.8663330078125,-0.15621402859687805,0.20209404826164246,0.01763654500246048,-161.28131103515625,173.57177734375,9.926432609558105,171.20777893066406,-2.3640544414520264,771.2933349609375,927.38665771484375,779.316650390625,-0.16831526160240173,0.1899998039007187,0.02353193424642086,-156.09332275390625,148.07000732421875,-8.31707763671875,147.77622985839844,-0.29376220703125,145,804.71136474609375,986.121826171875,774.5250244140625,-0.18396353721618652,0.2731955647468567,0.012089977972209454,-181.41046142578125,211.5968017578125,1.70465087890625,183.1151123046875,-28.481689453125,2909.39990234375,2836.56005859375,2555.800048828125,0.025678936392068863,0.10985210537910461,0.005733201280236244,72.83984375,280.760009765625,242.29400634765625,169.45401000976563,-111.30598449707031,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,9988,9.209139823913574,-5,0.49996671080589294,0.492000013589859,6.199223041534424,9.185538291931152,0,1,0,0,0,0,0.6782554388046265,0.7038329839706421,0.5800000429153442,0,-5,0,0,0,0,0,0,NA,NA,NA,0,0,0.016192473471164703,-0.011312315240502357,0.460999995470047,0,0,0,0,0,100,94.970001220703125,0.05296408012509346,40171593728,44.51243591,28.16279221,49.3445282,7.5,9000,NA,12506,NA,NA,11.57111835,NA,36.50584793,247.0561218,49.16099167,NA,NA,NA,NA,NA,NA,NA,NA,12.42690086,0.182748541,NA,0.724637687,87.39035034,36.68105698,14.0698328,19.4011631,43.91777802,2402444,2425211,4827655,48.33455276,2558600,48.36324692,2271921,4830521,190950,138873,137.4997253,329823,3.302192688,NA,NA,NA,84.09999847,9988000,2354000,0.24281246960163116,0.23568281531333923,28992,0.7376999855041504,0.7228000164031982,0.579800009727478,0,5,-5,-5,15,2,0,0,2,4,2,5,2,2,1,NA,0,0,0,0,8,1,0.863378685,0.372400756,0.656126482,1,0,NA,NA,NA,NA,0.5,0.333333333,1,0.25,0.25035613775253296,1,0,0,0
439,1996,Burkina Faso,BFA,886.52099609375,871.15679931640625,1032.4381103515625,0.01763654500246048,-0.15621402859687805,0.01695711351931095,15.36419677734375,-161.28131103515625,25.2906494140625,9.926432609558105,171.20777893066406,789.443359375,771.2933349609375,927.38665771484375,0.02353193424642086,-0.16831526160240173,-0.025836847722530365,18.1500244140625,-156.09332275390625,9.832905769348145,-8.31707763671875,147.77622985839844,101,814.4403076171875,804.71136474609375,986.121826171875,0.012089977972209454,-0.18396353721618652,-0.19360998272895813,9.72894287109375,-181.41046142578125,11.43359375,1.70465087890625,183.1151123046875,2926.080078125,2909.39990234375,2836.56005859375,0.005733201280236244,0.025678936392068863,-0.036950498819351196,16.68017578125,72.83984375,258.9739990234375,242.29400634765625,169.45401000976563,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,10225,9.232590675354004,-5,0.5175594687461853,0.5,6.214541435241699,9.209139823913574,0,1,0,0,0,0,0.6782554388046265,0.7038329839706421,0.5800000429153442,0,-5,0,0,0,0,0,0,NA,NA,NA,0,0,0.035118937492370605,0.016192473471164703,0.460999995470047,0,0,0,0,0,89.7,100,-0.10300000011920929,30790490112,40.4451828,35.53271103,62.03168106,8.300000191,9000,NA,12100,NA,NA,11.68690586,NA,37.37207413,251.3545532,41.02885056,NA,NA,NA,NA,NA,NA,NA,NA,12.42690086,0.182748541,NA,0.724637687,87.39035034,38.58840561,12.82237816,17.65704536,43.75454712,2464005,2489305,4953310,48.44313049,2620048,48.33956146,2322672,4942720,195850,140943,138.9568787,336793,3.293819189,NA,NA,NA,83.58000183,10225000,2414237.25,0.24345281720161438,0.23611122369766235,23353,0.7376999855041504,0.7228000164031982,0.579800009727478,0,5,-5,-5,16,2,0,0,2,4,2,5,2,2,1,NA,0,0,0,0,9,1,0.863378685,0.372400756,0.656126482,1,0,NA,NA,NA,NA,0.5,0.333333333,1,0.25,0.25035613775253296,1,0,0,0
439,1997,Burkina Faso,BFA,901.5538330078125,886.52099609375,871.15679931640625,0.01695711351931095,0.01763654500246048,0.06234218180179596,15.0328369140625,15.36419677734375,40.32344436645508,25.2906494140625,9.926432609558105,769.046630859375,789.443359375,771.2933349609375,-0.025836847722530365,0.02353193424642086,0.09270789474248886,-20.396728515625,18.1500244140625,-10.56378173828125,9.832905769348145,-8.31707763671875,138,656.75653076171875,814.4403076171875,804.71136474609375,-0.19360998272895813,0.012089977972209454,NA,-157.68377685546875,9.72894287109375,-146.25018310546875,11.43359375,1.70465087890625,2817.9599609375,2926.080078125,2909.39990234375,-0.036950498819351196,0.005733201280236244,-1.5612052811775357e-4,-108.1201171875,16.68017578125,150.85401916503906,258.9739990234375,242.29400634765625,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,10473.5302734375,9.256606101989746,-4,0.5292805433273315,0.5180000066757202,6.249124526977539,9.232590675354004,0,1,0,0,0,0,0.6782554388046265,0.7038329839706421,0.5800000429153442,0,-5,0,0,0,0,0,0,NA,NA,NA,0,0,0.021777097135782242,0.035118937492370605,0.460999995470047,0,0,0,0,0,84.12,89.69999694824219,-0.06220732629299164,31904665600,40.51543427,35.81253433,62.63439941,7.099999905,9000,NA,12506,NA,NA,NA,NA,38.2804451,255.8621826,35.15433502,NA,NA,NA,NA,NA,NA,NA,NA,12.42690086,0.182748541,NA,0.724637687,87.39035034,36.56853867,14.72707748,19.61054802,43.82091522,2527143,2555093,5082236,48.52457428,2682971,48.28865814,2374556,5057527,200875,143044,140.4288177,343919,3.283697128,NA,NA,NA,83.05999756,10473530,2476016,0.24395719170570374,0.23640701174736023,19972,0.7376999855041504,0.7228000164031982,0.579800009727478,0,4,-4,-4,17,2,0,0,2,3,2,5,2,3,1,NA,0,0,0,0,10,1,0.863378685,0.372400756,0.656126482,1,0,NA,NA,NA,NA,0.5,0.333333333,1,0.25,0.25035613775253296,1,0,0,0
439,1998,Burkina Faso,BFA,957.7586669921875,901.5538330078125,886.52099609375,0.06234218180179596,0.01695711351931095,0.055314015597105026,56.204833984375,15.0328369140625,96.5283203125,40.32344436645508,25.2906494140625,840.34332275390625,769.046630859375,789.443359375,0.09270789474248886,-0.025836847722530365,0.08129219710826874,71.29669189453125,-20.396728515625,60.73291015625,-10.56378173828125,9.832905769348145,0,NA,656.75653076171875,814.4403076171875,NA,-0.19360998272895813,NA,NA,-157.68377685546875,NA,-146.25018310546875,11.43359375,2817.52001953125,2817.9599609375,2926.080078125,-1.5612052811775357e-4,-0.036950498819351196,0.04224993661046028,-0.43994140625,-108.1201171875,150.4140167236328,150.85401916503906,258.9739990234375,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,10730.330078125,9.280829429626465,-4,0.5484631061553955,0.5289999842643738,6.271518707275391,9.256606101989746,0,1,0,0,0,0,0.6782554388046265,0.7038329839706421,0.5800000429153442,0,-4,0,0,0,0,0,0,NA,NA,NA,0,0,0.036792293190956116,0.021777097135782242,0.460999995470047,0,0,0,0,0,97.8,84.12000274658203,0.1626247763633728,50556579840,46.63074493,44.34080505,77.84062195,6.599999905,9000,NA,12506,NA,NA,12.09114838,10.79348469,39.21904373,260.4945374,37.28216934,55.08000183,17.049999239999998,46.84000015,60.40000153,1.99000001,4.559999943,7.179999828,10.81000042,12.42690086,0.182748541,NA,0.724637687,87.39035034,34.54226685,15.91020679,21.19256401,44.26517105,2591898,2622620,5214518,48.59606552,2747405,48.22781754,2427599,5175004,206030,145176,141.9174042,351206,3.27302146,NA,NA,NA,82.54000092,10730330,NA,0.2444118708372116,NA,62243,0.7376999855041504,0.7228000164031982,0.579800009727478,0,4,-4,-4,18,2,0,0,2,3,4,5,2,3,1,NA,0,0,0,0,11,1,0.925986395,1,0,1,0,NA,NA,NA,NA,0.5,0.333333333,1,0.25,0.25035613775253296,1,0,0,0
439,1999,Burkina Faso,BFA,1010.7361450195312,957.7586669921875,901.5538330078125,0.055314015597105026,0.06234218180179596,-0.16825589537620544,52.97747802734375,56.204833984375,149.5057830810547,96.5283203125,40.32344436645508,908.65667724609375,840.34332275390625,769.046630859375,0.08129219710826874,0.09270789474248886,-0.18359339237213135,68.3133544921875,71.29669189453125,129.04624938964844,60.73291015625,-10.56378173828125,0,NA,NA,656.75653076171875,NA,NA,NA,NA,NA,NA,NA,-146.25018310546875,2936.56005859375,2817.52001953125,2817.9599609375,0.04224993661046028,-1.5612052811775357e-4,-0.09039145708084106,119.0400390625,-0.43994140625,269.4540100097656,150.4140167236328,150.85401916503906,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,NA,NA,-4,0.5662257075309753,0.5479999780654907,6.307119846343994,9.280829429626465,0,1,0,0,0,0,0.6782554388046265,0.7038329839706421,0.5800000429153442,0,-4,0,0,0,0,0,0,NA,NA,NA,0,0,0.03325863182544708,0.036792293190956116,0.460999995470047,0,0,0,0,0,85.21769714,97.80000305175781,-0.12865343689918518,30914732032,41.19351959,38.52687454,69.56648254,5.900000095,9000,NA,12506,NA,NA,NA,NA,40.18896103,265.2550964,36.21688461,NA,NA,NA,NA,NA,NA,NA,NA,12.42690086,0.182748541,NA,0.724637687,87.39035034,36.04060745,13.18443298,18.11167526,45.84771729,2658313,2691931,5350244,48.65760422,2813387,48.157142639999996,2481828,5295215,211317,147340,143.4213409,358657,3.261793137,NA,NA,NA,82.01999664,10995700,NA,0.24481670558452606,NA,36465,0.7376999855041504,0.7228000164031982,0.579800009727478,0,4,-4,-4,19,2,0,0,2,3,4,5,2,3,1,NA,0,0,0,0,12,1,0.925986395,1,0,1,0,NA,NA,NA,NA,0.5,0.5,1,0.25,0.25035613775253296,1,0,0,0
450,1981,Liberia,LBR,1946.794677734375,1852.9532470703125,2064.6044921875,0.05064425244927406,-0.10251418501138687,-0.045784205198287964,93.8414306640625,-211.6512451171875,297.4947509765625,203.6533203125,415.3045654296875,1998.27001953125,1953.6400146484375,2336.22998046875,0.02284453809261322,-0.16376382112503052,0.05740964412689209,44.6300048828125,-382.5899658203125,205.081787109375,160.4517822265625,543.041748046875,24,2413,2233.666748046875,3031.16650390625,0.08028648793697357,-0.26309993863105774,0.004144218750298023,179.333251953125,-797.499755859375,-248.558837890625,-427.89208984375,369.607666015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,1,1,0,0,0,0,NA,,1939,7.56992769241333,-7,0.9620000123977661,0.9269999861717224,6.831953525543213,7.538495063781738,0,0,0.6000000238418579,0.4700036346912384,0,0,0.8299122452735901,0.8991820216178894,0.6399999856948853,0,-7,0,0,0,0,0,0,0,0,0,0,0,0.03775623068213463,-0.08669950813055038,1.0149999856948853,0,0,0,0,0,NA,NA,NA,-63313496,104.9223709,89.31507111,131.5046387,NA,NA,NA,NA,19.14155197,209600000,NA,NA,20.1216774,986.5953979,56.00788498,NA,NA,NA,NA,NA,NA,NA,NA,1.308139563,2.543604612,NA,0.53908354,96.14825439,31.56142807,5.699011326,33.00383377,35.43473816,426082,436104,862186,44.48568726,494625,51.78528595,509036,1003661,37821,31650,119.4976273,69471,3.584452868,NA,NA,NA,64.13999939,1938120,NA,0.22501392662525177,NA,42370,0.9083999991416931,0.9038000106811523,0.48829999566078186,0,7,-7,-7,81,1,0,0,1,4,1,4,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.166666667,0.166666667,0,0,0,0,0,0,0
450,1982,Liberia,LBR,1857.6622314453125,1946.794677734375,1852.9532470703125,-0.045784205198287964,0.05064425244927406,-0.23287397623062134,-89.1324462890625,93.8414306640625,208.3623046875,297.4947509765625,203.6533203125,2112.989990234375,1998.27001953125,1953.6400146484375,0.05740964412689209,0.02284453809261322,-0.24738876521587372,114.719970703125,44.6300048828125,319.8017578125,205.081787109375,160.4517822265625,24,2423,2413,2233.666748046875,0.004144218750298023,0.08028648793697357,-0.05406520888209343,10,179.333251953125,-238.558837890625,-248.558837890625,-427.89208984375,4673.4287109375,NA,NA,NA,NA,-0.048052895814180374,NA,NA,-376.87152099609375,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,2001,7.601402282714844,-7,0.9359999895095825,0.9620000123977661,6.869014263153076,7.56992769241333,0,0,0.6000000238418579,0.4700036346912384,0,0,0.8299122452735901,0.8991820216178894,0.6399999856948853,0,-7,0,0,0,0,0,0,0,0,0,0,0,-0.027027050033211708,0.03775623068213463,1.0149999856948853,0,0,0,0,0,NA,NA,NA,-73770664,97.86096191,78.87700653,117.0789795,NA,NA,NA,NA,20.70409966,232300000,NA,NA,20.8051281,975.4611816,54.26283264,NA,NA,NA,NA,NA,NA,NA,NA,1.349667788,2.543604612,NA,0.533333361,96.1067276,32.23957443,5.297489643,31.57738686,36.18304062,442272,452095,894367,44.63020706,509059,51.53152466,523607,1032666,37960,31614,120.0733871,69574,3.471843004,NA,NA,NA,63.27999878,2003950,NA,0.2256019413471222,NA,58926,0.9083999991416931,0.9038000106811523,0.48829999566078186,0,7,-7,-7,82,1,0,0,1,4,1,4,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.166666667,0.166666667,0,0,0,0,0,0,0
450,1983,Liberia,LBR,1425.06103515625,1857.6622314453125,1946.794677734375,-0.23287397623062134,-0.045784205198287964,0.23614291846752167,-432.6011962890625,-89.1324462890625,-224.2388916015625,208.3623046875,297.4947509765625,1590.260009765625,2112.989990234375,1998.27001953125,-0.24738876521587372,0.05740964412689209,0.2276735007762909,-522.72998046875,114.719970703125,-202.92822265625,319.8017578125,205.081787109375,24,2292,2423,2413,-0.05406520888209343,0.004144218750298023,0.08464223146438599,-131,10,-369.558837890625,-238.558837890625,-248.558837890625,4448.85693359375,4673.4287109375,NA,-0.048052895814180374,NA,0.01753259263932705,-224.57177734375,NA,-601.44293212890625,-376.87152099609375,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,2066,7.633369445800781,-7,0.9210000038146973,0.9359999895095825,6.841615676879883,7.601402282714844,0,0,0.6000000238418579,0.4700036346912384,0,0,0.8299122452735901,0.8991820216178894,0.6399999856948853,0,-7,0,0,0,0,0,0,0,0,0,0,0,-0.01602562516927719,-0.027027050033211708,1.0149999856948853,0,0,0,0,0,NA,NA,NA,-50958696,93.06466675,78.81912231,116.4658661,NA,NA,NA,NA,20.37488365,217400000,NA,NA,21.4994812,957.4904175,56.75984955,NA,NA,NA,NA,NA,NA,NA,NA,1.401578069,2.543604612,NA,0.526315808,96.0548172,33.84838867,5.143627644,30.38473511,35.76687622,459078,468673,927751,44.80092621,523913,51.30831528,538595,1062508,38101,31579,120.6529694,69680,3.364834309,NA,NA,NA,62.41999817,2070830,NA,0.22632132470607758,NA,46958,0.9083999991416931,0.9038000106811523,0.48829999566078186,0,7,-7,-7,83,1,0,0,1,4,1,4,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.333333333,0.333333333,0,0,0,0,0,0,0
450,1984,Liberia,LBR,1761.5791015625,1425.06103515625,1857.6622314453125,0.23614291846752167,-0.23287397623062134,-0.06540326029062271,336.51806640625,-432.6011962890625,112.2791748046875,-224.2388916015625,208.3623046875,1952.320068359375,1590.260009765625,2112.989990234375,0.2276735007762909,-0.24738876521587372,0.02296752855181694,362.06005859375,-522.72998046875,159.1318359375,-202.92822265625,319.8017578125,23,2486,2292,2423,0.08464223146438599,-0.05406520888209343,0.12630732357501984,194,-131,-175.558837890625,-369.558837890625,-238.558837890625,4526.85693359375,4448.85693359375,4673.4287109375,0.01753259263932705,-0.048052895814180374,0.13465674221515656,78,-224.57177734375,-523.44293212890625,-601.44293212890625,-376.87152099609375,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,2132,7.664815902709961,-6,0.8690000176429749,0.9210000038146973,6.825459957122803,7.633369445800781,0,0,0.6000000238418579,0.4700036346912384,0,0,0.8299122452735901,0.8991820216178894,0.6399999856948853,0,-7,0,0,0,0,0,0,0,0,0,0,0,-0.05646035447716713,-0.01602562516927719,1.0149999856948853,0,0,0,0,0,NA,NA,NA,-38267604,81.99269104,74.49726105,110.8240433,NA,NA,NA,NA,19.68007278,215300000,NA,NA,22.1622715,938.6448975,61.26005554,NA,NA,NA,NA,NA,NA,NA,NA,1.45348835,2.543604612,NA,0.519480526,96.0029068,35.4533577,5.152460575,28.45929337,36.08734894,476523,485858,962381,45.08336258,539201,51.21227264,554012,1093213,38241,31544,121.2306595,69785,3.269123554,NA,NA,NA,61.56000137,2134670,NA,0.22760333120822906,NA,19944,0.9083999991416931,0.9038000106811523,0.48829999566078186,0,6,-6,-6,84,1,0,0,1,4,2,4,1,2,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.333333333,0.166666667,0.5,0,0,0,0,0,0
450,1985,Liberia,LBR,1646.3660888671875,1761.5791015625,1425.06103515625,-0.06540326029062271,0.23614291846752167,0.07565705478191376,-115.2130126953125,336.51806640625,-2.933837890625,112.2791748046875,-224.2388916015625,1997.1600341796875,1952.320068359375,1590.260009765625,0.02296752855181694,0.2276735007762909,-0.13191235065460205,44.8399658203125,362.06005859375,203.9718017578125,159.1318359375,-202.92822265625,24,2800,2486,2292,0.12630732357501984,0.08464223146438599,-0.207857146859169,314,194,138.441162109375,-175.558837890625,-369.558837890625,5136.4287109375,4526.85693359375,4448.85693359375,0.13465674221515656,0.01753259263932705,0.01262685377150774,609.57177734375,78,86.12848663330078,-523.44293212890625,-601.44293212890625,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,2199,7.695757865905762,-6,0.8529999852180481,0.8690000176429749,6.767343044281006,7.664815902709961,0,0,0.6000000238418579,0.4700036346912384,0,0,0.8299122452735901,0.8991820216178894,0.6399999856948853,0,-6,0,0,0,0,0,0,0,0,0,0,0,-0.01841200515627861,-0.05646035447716713,1.0149999856948853,0,0,0,0,0,NA,NA,NA,-37849628,79.63470459,65.7534256,97.48171997,NA,NA,NA,NA,18.29223824,200300000,NA,NA,22.767856599999998,918.0351563,41.32695007,NA,NA,NA,NA,NA,NA,NA,NA,1.505398631,2.543604612,NA,0.512820542,95.9509964,36.52959061,4.914744377,27.72316933,35.74724197,494630,503674,998304,45.52229691,554935,51.29069901,569870,1124805,38383,31508,121.8198547,69891,3.187004089,NA,NA,NA,60.70000076,2193000,504800.8125,0.22967350482940674,0.230187326669693,76205,0.9083999991416931,0.9038000106811523,0.48829999566078186,0,6,-6,-6,85,1,0,0,1,4,2,4,1,2,1,0,0,0,1,0,1,1,NA,NA,NA,1,0,NA,NA,NA,NA,0.333333333,0.333333333,1,0,0,0,0,0,0
450,1986,Liberia,LBR,1770.92529296875,1646.3660888671875,1761.5791015625,0.07565705478191376,-0.06540326029062271,0.04223521426320076,124.5592041015625,-115.2130126953125,121.6253662109375,-2.933837890625,112.2791748046875,1733.7099609375,1997.1600341796875,1952.320068359375,-0.13191235065460205,0.02296752855181694,0.16776739060878754,-263.4500732421875,44.8399658203125,-59.478271484375,203.9718017578125,159.1318359375,24,2218,2800,2486,-0.207857146859169,0.12630732357501984,0.12263300269842148,-582,314,-443.558837890625,138.441162109375,-175.558837890625,5201.28564453125,5136.4287109375,4526.85693359375,0.01262685377150774,0.13465674221515656,-0.03850695118308067,64.85693359375,609.57177734375,150.98562622070312,86.12848663330078,-523.44293212890625,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,2268,7.726653575897217,-6,0.7879999876022339,0.8529999852180481,6.748759746551514,7.695757865905762,0,0,0.6000000238418579,0.4700036346912384,0,0,0.8299122452735901,0.8991820216178894,0.6399999856948853,0,-6,0,0,0,0,0,0,0,0,0,0,0,-0.07620164006948471,-0.01841200515627861,1.0149999856948853,0,0,0,0,0,NA,NA,NA,-37498644,76.77419281,61.84331894,90.4678421,NA,NA,NA,NA,15.91705036,172700000,NA,NA,23.3273468,901.15271,43.29094696,NA,NA,NA,NA,NA,NA,NA,NA,1.557308912,2.543604612,NA,0.506329119,95.899086,37.36040497,4.761421204,27.78680229,34.852790830000004,516625,525626,1042251,46.38638306,553692,50.00102234,569776,1123468,39493,32054,123.2077103,71547,3.184267998,NA,NA,NA,60.15999985,2246890,NA,0.2339349091053009,NA,1745,0.9083999991416931,0.9038000106811523,0.48829999566078186,0,6,-6,-6,86,2,0,0,1,4,2,5,1,2,1,0,0,0,1,0,2,1,1,0.455621302,0.58974359,4,0,NA,NA,NA,1,0.333333333,0.333333333,1,0,0,0,0,0,0
